landmark_0_x, landmark_0_y, landmark_0_z, landmark_1_x, landmark_1_y, landmark_1_z, landmark_2_x, landmark_2_y, landmark_2_z, landmark_3_x, landmark_3_y, landmark_3_z, landmark_4_x, landmark_4_y, landmark_4_z, landmark_5_x, landmark_5_y, landmark_5_z, landmark_6_x, landmark_6_y, landmark_6_z, landmark_7_x, landmark_7_y, landmark_7_z, landmark_8_x, landmark_8_y, landmark_8_z, landmark_9_x, landmark_9_y, landmark_9_z, landmark_10_x, landmark_10_y, landmark_10_z, landmark_11_x, landmark_11_y, landmark_11_z, landmark_12_x, landmark_12_y, landmark_12_z, landmark_13_x, landmark_13_y, landmark_13_z, landmark_14_x, landmark_14_y, landmark_14_z, landmark_15_x, landmark_15_y, landmark_15_z, landmark_16_x, landmark_16_y, landmark_16_z, landmark_17_x, landmark_17_y, landmark_17_z, landmark_18_x, landmark_18_y, landmark_18_z, landmark_19_x, landmark_19_y, landmark_19_z, landmark_20_x, landmark_20_y, landmark_20_z, gesture_label
0.0, 0.0, 0.0, -0.21289400091805197, -0.11874767092842727, -0.08984493744350718, -0.36608000630357, -0.4098425474297281, -0.1254437315411334, -0.42122272423327345, -0.7063477935523259, -0.15262264023424008, -0.484036470031653, -0.938751251959022, -0.1778170851522012, -0.25559785839728355, -0.9278573369479283, -0.06299592255084882, -0.3090753406826098, -1.3021562155619086, -0.1218300403498997, -0.34174326671778377, -1.5331417891158483, -0.17390929971266228, -0.36559745430926793, -1.7481406367589987, -0.21423679961472572, -0.1265107945361659, -0.9895010124099413, -0.06987678659991024, -0.15174910781724538, -1.415402626814375, -0.11928356534133645, -0.1677585562417009, -1.68598306150832, -0.17092736396005773, -0.1809604294265805, -1.9320560131566458, -0.2113620074699277, -0.006708427993822871, -0.9572764072536379, -0.09046113491614666, -0.013707889652477575, -1.348706948232311, -0.15234893828263815, -0.025410076935403453, -1.599562200675216, -0.1998628388907357, -0.03875533381876297, -1.8300864608292597, -0.23486798413260013, 0.11450588772423712, -0.8593983913053855, -0.1196591592177395, 0.15821714089097771, -1.1495667457188374, -0.18163102429167582, 0.19284421132892662, -1.3426602554834135, -0.21153819969579268, 0.22344986057276833, -1.5294651936597414, -0.23199525556302283, open
0.0, 0.0, 0.0, -0.20591798460380878, -0.1693436832950227, -0.06758723043774548, -0.3424618192844735, -0.49658549058929025, -0.09548658456377854, -0.39119067046030354, -0.7903132427925224, -0.12002979462378305, -0.45151056743641976, -1.0115971915968858, -0.1448558161979531, -0.1976528236325779, -0.9652871234143833, -0.04593760211789587, -0.23953673036774262, -1.3303751678084523, -0.10379844418814507, -0.2741365320548433, -1.5512078476535693, -0.15651547211116087, -0.3051412709371977, -1.7551923147496387, -0.19802985290469702, -0.06927299861463186, -0.9955313646595348, -0.06417595844287194, -0.08413981929555761, -1.4160031966872586, -0.11411981287074127, -0.10337365678210363, -1.6779498783723636, -0.16643934921641876, -0.1259650470948451, -1.9104703776913803, -0.20726764052338534, 0.04780172398896947, -0.9380511556152054, -0.09437776806464963, 0.05622056788749792, -1.3253783304244162, -0.1530720314853689, 0.04153444107260688, -1.5739108210856456, -0.19868794182761879, 0.01765211417056591, -1.798706191925838, -0.23349949996030184, 0.1609304278665778, -0.8115369481934837, -0.13143133307500696, 0.2121711100626264, -1.0846084109915708, -0.18825389561696304, 0.23491152624426245, -1.2738599012652154, -0.21586710843207246, 0.24530049212957758, -1.454940582570873, -0.2360566907293652, open
0.0, 0.0, 0.0, -0.2109316172429434, -0.11922126225133794, -0.10031480737812638, -0.36013355020862103, -0.40227697878996027, -0.13814655615225707, -0.4077606710749889, -0.7172037373931667, -0.16579681334370733, -0.450298892025727, -0.9778539895265076, -0.18838994279320503, -0.26610951925575704, -0.921443152014487, -0.05274790402546041, -0.31730271386355663, -1.295490968065658, -0.110441391000631, -0.3428598027370951, -1.529756692450184, -0.16394050098515384, -0.3583582009388868, -1.7461792030221135, -0.20543261217003453, -0.14139619593857503, -0.9885953197031427, -0.051830585903896706, -0.1718731548175521, -1.402488944756192, -0.09892576613968228, -0.18406724695690718, -1.6683620946096147, -0.1498236692895226, -0.19176983389488908, -1.907956688834083, -0.19009107995283012, -0.026084905933341042, -0.9601311499216872, -0.06738852652151936, -0.03846038653130084, -1.3419517144337234, -0.1281151005099374, -0.046280136400699105, -1.5885756952975538, -0.17543312386278567, -0.05359347771935757, -1.8128195127213589, -0.21014569544020759, 0.09581086296836826, -0.8685238477077976, -0.09312486300275626, 0.13411457813789143, -1.1574413113392166, -0.155087790553476, 0.16618763867890426, -1.347972176427799, -0.18710600395394106, 0.1950297659567229, -1.5323150092831872, -0.2089591774811049, open
0.0, 0.0, 0.0, -0.19563722052194918, -0.20594529108438472, -0.07267304950604941, -0.3185484033744487, -0.536681249323356, -0.10278338675502181, -0.3511570103554518, -0.8639715030332279, -0.12983027951183704, -0.3473024000659526, -1.1329619904133075, -0.15284047973922485, -0.16165648083870823, -0.9736451755982238, -0.013688698707926395, -0.18172701368959993, -1.3246253239470958, -0.06659314262186923, -0.2032282660342635, -1.531887165393032, -0.11935427266554889, -0.22306635453788903, -1.7253287332353329, -0.16116179458575783, -0.03376942664027171, -0.9991454521698092, -0.023832566642615072, -0.03626993093262063, -1.3908452233054092, -0.06839464264663549, -0.0487840696043105, -1.6357113724538819, -0.11797220023842263, -0.06749058177025376, -1.85711876938192, -0.15684012989340668, 0.07977838514473486, -0.9431544060199082, -0.04919232723878946, 0.09655203393185985, -1.307286237510395, -0.10273836380721145, 0.09081914112061258, -1.541149687060397, -0.1413618125337199, 0.06976174631454601, -1.7557053336814281, -0.16994499367597526, 0.19155136766552291, -0.8207106155709809, -0.08288359434210746, 0.23966304117007248, -1.0911117927725131, -0.13381433155870018, 0.2530765121289016, -1.2751790733759072, -0.15767310137244286, 0.24848010292505485, -1.4527595443019532, -0.17430789445621392, open
0.0, 0.0, 0.0, -0.20973091723114556, -0.1624834201697148, -0.09565826975590559, -0.3417840603951162, -0.4954870433778811, -0.13477414046310365, -0.3890915196085559, -0.8142421344579989, -0.16497585039972115, -0.46870518514694537, -1.039049514837027, -0.1952138389837203, -0.17366955537970147, -0.9667019845779817, -0.07593344554119293, -0.19922167435569216, -1.3543154680478444, -0.13813105509042042, -0.2131291846226592, -1.5997675494913735, -0.19107847241475212, -0.21765869673763935, -1.8244301758780088, -0.2329771677941175, -0.02583173629652695, -0.9962229386393437, -0.0829010128327584, -0.010489873657966019, -1.4279689780987532, -0.135247282538416, 0.0009301345504058029, -1.7102001127182862, -0.18939125130288884, 0.013313452245518238, -1.9671003289466449, -0.2326372277244383, 0.10125464497046067, -0.9284879608638682, -0.10317445339079201, 0.13772585122171807, -1.3181943500998967, -0.17155140353190637, 0.15503286521322984, -1.5675232628457318, -0.22273288654139406, 0.1669647152964816, -1.8025263726490741, -0.26051561032621684, 0.21701724594999794, -0.789764800997054, -0.1316321030922878, 0.2989414118680286, -1.0362821894023904, -0.201320564327733, 0.3586122013925777, -1.1960127080228313, -0.2338915648553148, 0.4099284704593946, -1.3542818810004993, -0.25590401084935854, open
0.0, 0.0, 0.0, -0.20940381822096452, -0.18256665017576917, -0.07964889026474384, -0.32270623767430134, -0.5433703026435271, -0.10525867818765815, -0.34536710671085474, -0.8869438457757646, -0.1254832271058692, -0.4089089817548762, -1.1314604008820073, -0.14483495816383007, -0.17882445112232712, -0.9771663980102467, -0.03079922854510307, -0.18411250413717695, -1.3530905739000227, -0.08451896497373389, -0.18724759164925833, -1.5847690003755497, -0.13722676859470403, -0.18735218916356286, -1.8023230123152845, -0.17907977386270493, -0.04977564618221397, -0.9979939726294159, -0.03912052712451283, -0.044523067130548835, -1.4046476211591907, -0.08374291501734249, -0.0401259173625371, -1.6632955842396822, -0.1357990555999738, -0.038070859998158395, -1.8996825205258019, -0.1776620315854841, 0.06088223999279534, -0.9348222430526814, -0.06211542786690394, 0.07735371328706647, -1.3088710625401543, -0.11529234297781005, 0.08188566411517999, -1.5489324932871236, -0.15733507060248614, 0.07961614130480477, -1.770086909781742, -0.1895621906217793, 0.1682615211360961, -0.8114119738836827, -0.0941467189401451, 0.19682495358403845, -1.1008129237740554, -0.1468646263059866, 0.21072365235979562, -1.2944706605707852, -0.17387727644549303, 0.2190796964192175, -1.4840242625354088, -0.19395807346253444, open
0.0, 0.0, 0.0, -0.19087777525657737, -0.1457095635146697, -0.07977313545542082, -0.34716979454061403, -0.4305449361254943, -0.12033488305385588, -0.4603967431043077, -0.6632082293618508, -0.15635681813377184, -0.5780490426478281, -0.7636265776900477, -0.1946829385126012, -0.14507057943710633, -0.9707890384484573, -0.06994228074582418, -0.17438184470864435, -1.3650727175747188, -0.12199079959490963, -0.1858726640799039, -1.6143819817925962, -0.16938406640045897, -0.19163451383944496, -1.8293259454868873, -0.2092135374537137, -0.012138518668727703, -0.9964730886175839, -0.08303035604802564, 0.002379849253541167, -1.4233297040647437, -0.12882611933115853, 0.011915092122078145, -1.6977654424510218, -0.17566391466351608, 0.016568821478045663, -1.931105848852025, -0.21475651634973725, 0.10742498898527274, -0.9365196053438237, -0.10830223449965316, 0.14412577037015742, -1.3207991033487179, -0.16730714531605093, 0.15297053013442102, -1.5627209312216348, -0.2179798602388344, 0.15327992044104036, -1.774973674623969, -0.2572609656942174, 0.21703413092258864, -0.8076861738454327, -0.14126999256547013, 0.31653361777037137, -1.0542603445620595, -0.2024624483371126, 0.37862540005508477, -1.2234917914167542, -0.23912984201165188, 0.4296207266692294, -1.3843660356389034, -0.2669751181622767, open
0.0, 0.0, 0.0, -0.19539490336928664, -0.16790814393562223, -0.08904834311523367, -0.3212764704671108, -0.5097342601769614, -0.12672756687827866, -0.378590010491466, -0.8092119582945113, -0.15684116162861564, -0.47589123492457486, -0.9888392277199759, -0.18774704906516204, -0.13883030156025955, -0.9856603479635713, -0.064732055185008, -0.14590722498625858, -1.3842504243847775, -0.12141172122855334, -0.14258684260999202, -1.6323033220473968, -0.17374629340965247, -0.13478159394706837, -1.853831598427728, -0.21536674727258834, -0.004851916713687978, -0.9973719054033718, -0.0722892883922008, 0.02403134711191389, -1.4296911875875191, -0.11792948465048662, 0.04557320407847437, -1.7016117234900938, -0.1669075768482116, 0.06297872337872726, -1.9393627126128177, -0.20717911292333843, 0.1080227614319053, -0.9246968170677047, -0.09344284713333978, 0.14865562210672875, -1.3155013615879385, -0.14604698130737778, 0.16483352402650495, -1.5569729435226958, -0.18723301913994947, 0.1733276644024508, -1.7752401869718255, -0.21999256849127533, 0.211352535201002, -0.7927705687377509, -0.12395783482726282, 0.2678099893541731, -1.076439805273095, -0.17377939118113495, 0.29969995979772696, -1.2668938673407015, -0.19840789229421477, 0.3264516225812715, -1.4549140046829991, -0.21827708572701374, open
0.0, 0.0, 0.0, -0.19388542565669092, -0.1774476961243145, -0.0831691103585965, -0.2850362754910603, -0.5316205191763363, -0.11309768127324975, -0.2793751905303916, -0.8611998750622235, -0.13745417751208952, -0.3415338252607153, -1.0949366163559198, -0.1618118046930412, -0.1356143530296836, -0.9862352927639494, -0.043152037805406884, -0.12519467491367023, -1.3785448203983643, -0.10311216926368515, -0.10382213088232578, -1.617135976488162, -0.16021495298583396, -0.07615599681098327, -1.8340595154683197, -0.20335664188459454, -0.01480855601367468, -0.99860029412541, -0.05077557721419559, 0.0005675273143527517, -1.4362937062084156, -0.09743220528071607, 0.02074394584294721, -1.7057815325122976, -0.14904714381116077, 0.04264083576255234, -1.9447253883216402, -0.19019207730161095, 0.08624831859205118, -0.9283531614105284, -0.0731202591649561, 0.10685099948392579, -1.3250267890290612, -0.12236692137751234, 0.12047576754516251, -1.5718390717692712, -0.16066464384309204, 0.13375261668760036, -1.7939266980583617, -0.19136420883932703, 0.19104820033660425, -0.7957133917610719, -0.10569642982172332, 0.207919183510771, -1.1017112680451673, -0.1519673905635554, 0.21168131385258185, -1.2980211251510887, -0.17410774147598432, 0.21269134797145892, -1.4887094802702592, -0.1920056457910177, open
0.0, 0.0, 0.0, -0.2002412470110772, -0.19341123703458307, -0.08051740366679927, -0.2860134237490186, -0.5590210801249323, -0.10371738469033226, -0.26867320674631334, -0.895665577922382, -0.12249071137018812, -0.3035090546561064, -1.1604684737224131, -0.1401119720217014, -0.13836947852524092, -0.9816654076393411, -0.0183605662016224, -0.1231591049821207, -1.3524883462219564, -0.07181509909315427, -0.10198222551040131, -1.5826066019569185, -0.12792356033567562, -0.0760905634644595, -1.7977907171168337, -0.17185890286221087, -0.01871212851182434, -0.9994934224109436, -0.025744024623512024, 0.00034384537708433415, -1.4149258297318643, -0.06727150314703376, 0.019407810779344205, -1.6759932187976687, -0.12032531356255209, 0.03987218374490963, -1.9171215717492573, -0.16398602668125858, 0.0782308169216994, -0.9354504859293773, -0.049521579787763045, 0.10393657113073447, -1.3210680290578678, -0.09665955086364687, 0.1156599109139554, -1.5627049997736635, -0.13768953139318382, 0.12701690290091888, -1.7856171186471679, -0.17090252375948112, 0.18049169388447794, -0.8091436710503087, -0.08376744568084539, 0.19751908520008052, -1.1170680368329506, -0.13080886468567735, 0.2013882394799567, -1.3174588092648885, -0.15622667467927714, 0.2018393393783334, -1.5155223688877648, -0.17688658998715462, open
